name,title,level,facing,categories,description,detail,remediation,metadata,cache_key
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_travel_intelligence_scraped_at\` on table \`public.travel_intelligence_raw\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""travel_intelligence_raw"",""type"":""table"",""schema"":""public""}",unused_index_public_travel_intelligence_raw_idx_travel_intelligence_scraped_at
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_pam_recommendations_created_at\` on table \`public.pam_recommendations\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""pam_recommendations"",""type"":""table"",""schema"":""public""}",unused_index_public_pam_recommendations_idx_pam_recommendations_created_at
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_pam_recommendations_expires_at\` on table \`public.pam_recommendations\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""pam_recommendations"",""type"":""table"",""schema"":""public""}",unused_index_public_pam_recommendations_idx_pam_recommendations_expires_at
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_local_events_dates\` on table \`public.local_events\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""local_events"",""type"":""table"",""schema"":""public""}",unused_index_public_local_events_idx_local_events_dates
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_travel_intelligence_user_id\` on table \`public.travel_intelligence_raw\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""travel_intelligence_raw"",""type"":""table"",""schema"":""public""}",unused_index_public_travel_intelligence_raw_idx_travel_intelligence_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_pam_recommendations_user_id\` on table \`public.pam_recommendations\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""pam_recommendations"",""type"":""table"",""schema"":""public""}",unused_index_public_pam_recommendations_idx_pam_recommendations_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_pam_recommendations_user_viewed\` on table \`public.pam_recommendations\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""pam_recommendations"",""type"":""table"",""schema"":""public""}",unused_index_public_pam_recommendations_idx_pam_recommendations_user_viewed
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_recommendation_interactions_user_id\` on table \`public.recommendation_interactions\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""recommendation_interactions"",""type"":""table"",""schema"":""public""}",unused_index_public_recommendation_interactions_idx_recommendation_interactions_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_user_savings_user_id\` on table \`public.user_savings_tracking\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""user_savings_tracking"",""type"":""table"",""schema"":""public""}",unused_index_public_user_savings_tracking_idx_user_savings_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_pam_recommendations_category\` on table \`public.pam_recommendations\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""pam_recommendations"",""type"":""table"",""schema"":""public""}",unused_index_public_pam_recommendations_idx_pam_recommendations_category
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_pam_recommendations_priority\` on table \`public.pam_recommendations\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""pam_recommendations"",""type"":""table"",""schema"":""public""}",unused_index_public_pam_recommendations_idx_pam_recommendations_priority
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_camping_locations_type\` on table \`public.camping_locations\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""camping_locations"",""type"":""table"",""schema"":""public""}",unused_index_public_camping_locations_idx_camping_locations_type
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_local_events_type\` on table \`public.local_events\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""local_events"",""type"":""table"",""schema"":""public""}",unused_index_public_local_events_idx_local_events_type
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_social_venues_type\` on table \`public.social_venues\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""social_venues"",""type"":""table"",""schema"":""public""}",unused_index_public_social_venues_idx_social_venues_type
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_rv_services_type\` on table \`public.rv_services\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""rv_services"",""type"":""table"",""schema"":""public""}",unused_index_public_rv_services_idx_rv_services_type
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_social_posts_user_id\` on table \`public.social_posts\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""social_posts"",""type"":""table"",""schema"":""public""}",unused_index_public_social_posts_idx_social_posts_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_social_posts_created_at\` on table \`public.social_posts\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""social_posts"",""type"":""table"",""schema"":""public""}",unused_index_public_social_posts_idx_social_posts_created_at
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_social_posts_status\` on table \`public.social_posts\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""social_posts"",""type"":""table"",""schema"":""public""}",unused_index_public_social_posts_idx_social_posts_status
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_post_votes_post_id\` on table \`public.post_votes\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""post_votes"",""type"":""table"",""schema"":""public""}",unused_index_public_post_votes_idx_post_votes_post_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`user_sessions_token_hash_idx\` on table \`public.user_sessions\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""user_sessions"",""type"":""table"",""schema"":""public""}",unused_index_public_user_sessions_user_sessions_token_hash_idx
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_user_profiles_extended_user_id\` on table \`public.user_profiles_extended\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""user_profiles_extended"",""type"":""table"",""schema"":""public""}",unused_index_public_user_profiles_extended_idx_user_profiles_extended_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`user_sessions_expires_at_idx\` on table \`public.user_sessions\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""user_sessions"",""type"":""table"",""schema"":""public""}",unused_index_public_user_sessions_user_sessions_expires_at_idx
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_ab_test_experiments_created_by\` on table \`public.ab_test_experiments\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""ab_test_experiments"",""type"":""table"",""schema"":""public""}",unused_index_public_ab_test_experiments_idx_ab_test_experiments_created_by
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_camping_updates_location\` on table \`public.camping_site_updates\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""camping_site_updates"",""type"":""table"",""schema"":""public""}",unused_index_public_camping_site_updates_idx_camping_updates_location
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_camping_updates_created\` on table \`public.camping_site_updates\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""camping_site_updates"",""type"":""table"",""schema"":""public""}",unused_index_public_camping_site_updates_idx_camping_updates_created
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_user_shopping_behavior_user_id\` on table \`public.user_shopping_behavior\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""user_shopping_behavior"",""type"":""table"",""schema"":""public""}",unused_index_public_user_shopping_behavior_idx_user_shopping_behavior_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_user_shopping_behavior_updated_at\` on table \`public.user_shopping_behavior\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""user_shopping_behavior"",""type"":""table"",""schema"":""public""}",unused_index_public_user_shopping_behavior_idx_user_shopping_behavior_updated_at
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_trip_template_ratings_template_id\` on table \`public.trip_template_ratings\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""trip_template_ratings"",""type"":""table"",""schema"":""public""}",unused_index_public_trip_template_ratings_idx_trip_template_ratings_template_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_trip_template_ratings_user_id\` on table \`public.trip_template_ratings\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""trip_template_ratings"",""type"":""table"",""schema"":""public""}",unused_index_public_trip_template_ratings_idx_trip_template_ratings_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_trip_template_comments_template_id\` on table \`public.trip_template_comments\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""trip_template_comments"",""type"":""table"",""schema"":""public""}",unused_index_public_trip_template_comments_idx_trip_template_comments_template_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_trip_template_comments_type\` on table \`public.trip_template_comments\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""trip_template_comments"",""type"":""table"",""schema"":""public""}",unused_index_public_trip_template_comments_idx_trip_template_comments_type
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_trip_template_images_template_id\` on table \`public.trip_template_images\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""trip_template_images"",""type"":""table"",""schema"":""public""}",unused_index_public_trip_template_images_idx_trip_template_images_template_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_shop_orders_user_id\` on table \`public.shop_orders\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""shop_orders"",""type"":""table"",""schema"":""public""}",unused_index_public_shop_orders_idx_shop_orders_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_drawers_user_id\` on table \`public.drawers\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""drawers"",""type"":""table"",""schema"":""public""}",unused_index_public_drawers_idx_drawers_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_items_drawer_id\` on table \`public.items\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""items"",""type"":""table"",""schema"":""public""}",unused_index_public_items_idx_items_drawer_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_meal_plans_user_id\` on table \`public.meal_plans\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""meal_plans"",""type"":""table"",""schema"":""public""}",unused_index_public_meal_plans_idx_meal_plans_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_fuel_log_user_id\` on table \`public.fuel_log\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""fuel_log"",""type"":""table"",""schema"":""public""}",unused_index_public_fuel_log_idx_fuel_log_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_pam_feedback_user_id\` on table \`public.pam_feedback\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""pam_feedback"",""type"":""table"",""schema"":""public""}",unused_index_public_pam_feedback_idx_pam_feedback_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_pam_life_memory_user_id\` on table \`public.pam_life_memory\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""pam_life_memory"",""type"":""table"",""schema"":""public""}",unused_index_public_pam_life_memory_idx_pam_life_memory_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_admin_users_user_id\` on table \`public.admin_users\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""admin_users"",""type"":""table"",""schema"":""public""}",unused_index_public_admin_users_idx_admin_users_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_budget_categories_user_id\` on table \`public.budget_categories\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""budget_categories"",""type"":""table"",""schema"":""public""}",unused_index_public_budget_categories_idx_budget_categories_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_income_entries_user_id\` on table \`public.income_entries\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""income_entries"",""type"":""table"",""schema"":""public""}",unused_index_public_income_entries_idx_income_entries_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_money_maker_ideas_user_id\` on table \`public.money_maker_ideas\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""money_maker_ideas"",""type"":""table"",""schema"":""public""}",unused_index_public_money_maker_ideas_idx_money_maker_ideas_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_financial_tips_user_id\` on table \`public.financial_tips\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""financial_tips"",""type"":""table"",""schema"":""public""}",unused_index_public_financial_tips_idx_financial_tips_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_onboarding_responses_user_id\` on table \`public.onboarding_responses\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""onboarding_responses"",""type"":""table"",""schema"":""public""}",unused_index_public_onboarding_responses_idx_onboarding_responses_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_trip_template_images_primary\` on table \`public.trip_template_images\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""trip_template_images"",""type"":""table"",""schema"":""public""}",unused_index_public_trip_template_images_idx_trip_template_images_primary
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_trip_scraper_jobs_status\` on table \`public.trip_scraper_jobs\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""trip_scraper_jobs"",""type"":""table"",""schema"":""public""}",unused_index_public_trip_scraper_jobs_idx_trip_scraper_jobs_status
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_trip_comment_helpful_comment_id\` on table \`public.trip_comment_helpful\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""trip_comment_helpful"",""type"":""table"",""schema"":""public""}",unused_index_public_trip_comment_helpful_idx_trip_comment_helpful_comment_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_user_friends_user_id\` on table \`public.user_friends\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""user_friends"",""type"":""table"",""schema"":""public""}",unused_index_public_user_friends_idx_user_friends_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_ai_training_datasets_created_by\` on table \`public.ai_training_datasets\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""ai_training_datasets"",""type"":""table"",""schema"":""public""}",unused_index_public_ai_training_datasets_idx_ai_training_datasets_created_by
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_user_interactions_user_id\` on table \`public.user_interactions\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""user_interactions"",""type"":""table"",""schema"":""public""}",unused_index_public_user_interactions_idx_user_interactions_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_trial_end_date\` on table \`public.trial_notifications\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""trial_notifications"",""type"":""table"",""schema"":""public""}",unused_index_public_trial_notifications_idx_trial_end_date
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_notification_sent\` on table \`public.trial_notifications\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""trial_notifications"",""type"":""table"",""schema"":""public""}",unused_index_public_trial_notifications_idx_notification_sent
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_trial_notification_sent\` on table \`public.profiles\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""profiles"",""type"":""table"",""schema"":""public""}",unused_index_public_profiles_idx_trial_notification_sent
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_storage_categories_user_id\` on table \`public.storage_categories\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""storage_categories"",""type"":""table"",""schema"":""public""}",unused_index_public_storage_categories_idx_storage_categories_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_storage_locations_user_id\` on table \`public.storage_locations\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""storage_locations"",""type"":""table"",""schema"":""public""}",unused_index_public_storage_locations_idx_storage_locations_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_storage_items_user_id\` on table \`public.storage_items\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""storage_items"",""type"":""table"",""schema"":""public""}",unused_index_public_storage_items_idx_storage_items_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_storage_items_category_id\` on table \`public.storage_items\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""storage_items"",""type"":""table"",""schema"":""public""}",unused_index_public_storage_items_idx_storage_items_category_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_storage_items_location_id\` on table \`public.storage_items\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""storage_items"",""type"":""table"",""schema"":""public""}",unused_index_public_storage_items_idx_storage_items_location_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_user_interactions_timestamp\` on table \`public.user_interactions\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""user_interactions"",""type"":""table"",""schema"":""public""}",unused_index_public_user_interactions_idx_user_interactions_timestamp
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_analytics_sessions_user_id\` on table \`public.analytics_sessions\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""analytics_sessions"",""type"":""table"",""schema"":""public""}",unused_index_public_analytics_sessions_idx_analytics_sessions_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_trips_route_type\` on table \`public.trips\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""trips"",""type"":""table"",""schema"":""public""}",unused_index_public_trips_idx_trips_route_type
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_trips_difficulty\` on table \`public.trips\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""trips"",""type"":""table"",""schema"":""public""}",unused_index_public_trips_idx_trips_difficulty
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_trips_country\` on table \`public.trips\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""trips"",""type"":""table"",""schema"":""public""}",unused_index_public_trips_idx_trips_country
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_fuel_log_date\` on table \`public.fuel_log\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""fuel_log"",""type"":""table"",""schema"":""public""}",unused_index_public_fuel_log_idx_fuel_log_date
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_documents_user_id\` on table \`public.documents\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""documents"",""type"":""table"",""schema"":""public""}",unused_index_public_documents_idx_documents_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_ab_assignments_user_experiment\` on table \`public.ab_test_assignments\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""ab_test_assignments"",""type"":""table"",""schema"":""public""}",unused_index_public_ab_test_assignments_idx_ab_assignments_user_experiment
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_agent_logs_user_id\` on table \`public.agent_logs\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""agent_logs"",""type"":""table"",""schema"":""public""}",unused_index_public_agent_logs_idx_agent_logs_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_agent_logs_created_at\` on table \`public.agent_logs\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""agent_logs"",""type"":""table"",""schema"":""public""}",unused_index_public_agent_logs_idx_agent_logs_created_at
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_agent_logs_session_id\` on table \`public.agent_logs\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""agent_logs"",""type"":""table"",""schema"":""public""}",unused_index_public_agent_logs_idx_agent_logs_session_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_user_preferences_user_id\` on table \`public.user_preferences\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""user_preferences"",""type"":""table"",""schema"":""public""}",unused_index_public_user_preferences_idx_user_preferences_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_user_preferences_category\` on table \`public.user_preferences\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""user_preferences"",""type"":""table"",""schema"":""public""}",unused_index_public_user_preferences_idx_user_preferences_category
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_agent_logs_intent\` on table \`public.agent_logs\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""agent_logs"",""type"":""table"",""schema"":""public""}",unused_index_public_agent_logs_idx_agent_logs_intent
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_agent_logs_input_type\` on table \`public.agent_logs\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""agent_logs"",""type"":""table"",""schema"":""public""}",unused_index_public_agent_logs_idx_agent_logs_input_type
